customer_id,signup_date,tenure_months,plan_type,region,avg_sessions_per_week,avg_session_duration_minutes,feature_usage_score,days_since_last_login,monthly_fee,payment_method,failed_payments_last_3_months,discount_applied,support_tickets_count,avg_ticket_resolution_time_hours,customer_satisfaction_score,marketing_email_opens_last_30_days,churn
CUST100238,07-11-2024,22,PRO,South,4.25,61,59.4,89,587,NetBanking,1,Yes,1,6.1,4,11,0
CUST100239,31-07-2024,30,Basic,South,4.18,29.9,64.5,12,290,NetBanking,0,Yes,3,1.5,4,2,0
CUST100240,04-09-2024,8,Basic,West,1.65,34.6,23.6,82,260,Card,0,No,0,0.6,4,4,0
CUST100241,05-11-2025,27,Premium,East,1.87,31.8,79.2,97,762,NetBanking,0,No,2,11.4,,9,0
CUST100242,25-11-2023,27,Premium,Central,1.89,41.6,94.3,108,848,UPI,0,No,1,0.7,4,5,0
CUST100243,09-03-2024,34,Basic,South,1.64,40.9,67.6,79,224,NetBanking,0,No,1,20.6,,1,1
CUST100244,02-01-2024,21,Pro,North,4.21,18.2,95.3,108,485,UPI,0,Yes,1,20.2,,8,0
CUST100245,10-05-2024,30,Pro,Central,4.5,15,32.2,3,406,UPI,3,No,1,60.3,4,13,0
CUST100246,04-09-2024,33,Pro,South,5.82,51.5,13.3,60,495,Card,0,Yes,4,7.9,5,5,1
CUST100247,07-10-2023,28,Premium,Central,1.22,28,32.3,83,923,Card,0,No,1,5.3,4,7,1
CUST100248,02-05-2025,33,Basic,North,1.84,43.2,68.3,104,229,Card,0,Yes,1,38.3,3,13,0
CUST100249,17-04-2024,5,PRO,Central,9.39,29.8,63.8,25,501,NetBanking,1,No,0,19.4,1,13,1
CUST100250,11-06-2024,19,Pro,Central,7.32,7,34.1,107,475,Card,2,No,0,3.2,3,10,0
CUST100251,18-05-2024,4,Pro,North,1.41,55.9,46.7,101,586,NetBanking,1,No,1,21,4,12,1
CUST100252,27-05-2025,35,PRO,North,2.09,46.8,43.1,93,547,UPI,0,No,1,23.5,3,12,1
CUST100253,26-07-2025,17,Premium,North,1.52,43.2,95.5,5,862,NetBanking,0,Yes,1,23.7,4,3,0
CUST100254,14-12-2024,28,Basic,West,6.55,20.7,38.3,101,248,UPI,1,No,1,21.4,4,3,0
CUST100255,15-10-2024,30,Basic,North,5.26,45.7,27.4,76,298,UPI,0,Yes,1,4.3,5,13,0
CUST100256,27-08-2025,29,Basic,Central,5.28,39.1,60.9,117,267,Card,0,No,1,4.9,5,4,0
CUST100257,03-02-2025,6,Premium,North,3.08,24.3,21.2,55,759,Card,1,No,3,26.3,4,13,0
CUST100258,08-07-2024,35,PRO,South,2.43,30.9,55.7,99,568,NetBanking,0,Yes,0,3.4,4,12,0
CUST100259,17-06-2024,24,Pro,North,2.14,33.9,71.8,80,431,Card,3,No,1,6.6,2,4,1
CUST100260,09-09-2025,29,Basic,North,2.16,26.2,94.9,26,297,UPI,0,No,4,1,4,7,1
CUST100261,18-11-2023,31,Premium,East,5.71,39.7,90.3,34,966,NetBanking,0,No,2,16,2,7,0
CUST100262,04-11-2023,35,Premium,Central,7.2,47.9,85.7,103,804,NetBanking,2,Yes,2,10,4,5,0
CUST100263,24-05-2024,33,PRO,Central,2.93,28.1,45.4,96,579,UPI,2,No,0,13.9,2,1,0
CUST100264,31-07-2025,21,basic,South,4.72,33.4,90.5,116,210,Card,1,Yes,3,4.6,3,9,0
CUST100265,04-07-2024,32,Basic,West,13.66,33.3,74.5,81,211,NetBanking,1,Yes,1,15.5,4,5,0
CUST100266,22-08-2023,23,Pro,East,7.44,47.5,49.7,57,565,NetBanking,0,Yes,3,9.8,5,3,0
CUST100267,11-01-2025,33,PRO,South,5.96,37.8,60.8,83,590,NetBanking,1,No,0,45.9,1,11,0
CUST100268,22-10-2023,3,Basic,South,9.18,50.5,49.2,62,214,Card,0,No,0,0.1,3,2,0
CUST100269,11-07-2025,18,Pro,Central,5.47,25.2,27.7,114,545,NetBanking,1,No,2,12.8,4,3,0
CUST100270,13-03-2025,25,basic,East,9.86,34.8,50.7,32,252,UPI,1,No,1,3.2,3,8,1
CUST100271,26-12-2024,31,PRO,Central,0.96,43.6,82.7,94,405,Card,0,No,2,1.8,2,8,0
CUST100272,13-11-2024,3,Pro,West,6.57,45.6,34,100,555,UPI,0,Yes,2,10,4,11,1
CUST100273,02-11-2025,24,Basic,Central,0.63,29.3,67.6,82,216,NetBanking,2,Yes,1,6,3,8,0
CUST100274,17-05-2024,32,Pro,North,2.12,34.5,59.8,96,473,Card,3,No,1,8.7,3,14,0
CUST100275,15-02-2025,22,Pro,Central,2.48,22.7,92.8,80,491,NetBanking,0,No,2,3.6,4,12,0
CUST100276,14-10-2023,23,Basic,North,4.84,6,77.2,32,279,UPI,0,No,0,17.7,4,0,0
CUST100277,17-12-2024,2,Premium,South,10.29,30.3,42.5,99,820,NetBanking,2,No,0,12.2,4,8,0
CUST100278,20-10-2023,27,Basic,West,4.59,30.4,60.6,68,269,Card,1,No,3,10.5,5,0,0
CUST100279,01-04-2025,2,basic,North,3.73,28.7,92,39,219,NetBanking,0,Yes,2,14.9,2,11,0
CUST100280,19-03-2025,26,Basic,West,2.41,18.8,30.4,46,251,UPI,0,No,1,17.1,2,1,1
CUST100281,23-02-2025,17,Basic,Central,9.53,43.5,52.7,44,199,Card,0,Yes,2,9.8,3,6,0
CUST100282,12-07-2025,33,basic,Central,3.37,45.4,30,26,212,Card,2,No,1,1.8,4,2,0
CUST100283,18-08-2025,9,Basic,South,1.48,34,47.7,6,201,Card,0,No,0,3.7,2,4,0
CUST100284,19-01-2024,29,Pro,Central,2.44,22.8,15.2,57,473,NetBanking,2,No,2,1.3,3,0,0
CUST100285,13-11-2025,26,Basic,North,2.64,26.3,88.8,13,207,UPI,0,No,1,2.1,4,12,0
CUST100286,01-11-2023,35,PRO,South,4.06,34.6,98,3,486,NetBanking,1,No,0,1,4,5,1
CUST100287,16-11-2024,25,Basic,West,2.39,47.8,61.1,113,221,Card,2,No,0,9,,14,0
CUST100288,23-09-2023,24,Basic,South,4.61,15.1,59.9,81,228,Card,0,No,0,14.8,3,6,0
CUST100289,03-09-2024,13,basic,West,5.66,26.7,96,33,245,NetBanking,1,No,0,1.9,,6,1
CUST100290,19-07-2025,7,Premium,East,4.52,37.2,45.4,112,820,UPI,0,Yes,1,0.6,4,13,0
CUST100291,26-04-2025,20,Pro,North,6.88,46.3,65.9,79,534,UPI,0,No,3,7.3,3,8,1
CUST100292,29-09-2025,1,PRO,North,1.8,15.2,85.4,90,429,Card,1,No,1,42.1,1,12,0
CUST100293,28-03-2025,8,Basic,West,8.27,23.9,55.5,37,266,UPI,0,No,0,11,,11,0
CUST100294,09-03-2024,16,Premium,Central,5.17,,29.9,19,967,NetBanking,2,Yes,2,20.1,4,1,0
CUST100295,27-05-2024,14,Basic,Central,8.72,54.6,83.1,45,227,Card,1,No,1,2.7,4,1,1
CUST100296,08-04-2025,12,Basic,East,8.27,18.4,34.4,18,243,NetBanking,0,No,2,31.4,3,4,1
CUST100297,15-03-2025,23,Pro,West,3.16,42.4,85.9,0,402,Card,1,Yes,0,6.9,4,5,0
CUST100298,21-06-2025,15,Pro,East,1.69,56.4,95,107,517,Card,0,No,0,4.3,1,6,0
CUST100299,07-06-2025,28,Premium,West,2.59,56.1,59.1,22,828,NetBanking,3,No,0,8.9,4,4,0
CUST100300,23-03-2025,34,Basic,East,4.18,7.9,14.4,61,287,Card,1,No,2,19.2,3,1,0
CUST100301,14-11-2025,2,Premium,West,9.7,50.2,96,111,789,UPI,1,No,2,18.6,4,9,1
CUST100302,11-08-2024,32,Pro,North,11.97,47.2,84.8,72,584,Card,1,No,0,5.8,1,3,0
CUST100303,02-04-2024,23,Pro,East,3.26,49.4,20.6,27,413,UPI,1,No,0,2.3,,5,0
CUST100304,27-10-2023,22,Basic,East,2.74,1.9,66.6,83,249,Card,0,No,2,1.9,5,2,0
CUST100305,10-06-2025,25,basic,West,6.64,26.1,38.4,79,253,UPI,1,No,1,3.8,,1,0
CUST100306,20-01-2025,22,Premium,South,4.38,9.5,39.7,76,843,UPI,0,No,2,31.7,3,5,0
CUST100307,23-11-2024,22,Pro,South,2.57,27.8,62.2,32,580,NetBanking,0,No,3,2.9,3,7,1
CUST100308,22-12-2024,6,PRO,North,3.08,47.1,74.1,2,585,UPI,0,No,0,11.8,3,3,0
CUST100309,08-10-2023,15,Premium,Central,4.03,64.3,11,78,859,Card,1,No,0,3.6,2,9,0
CUST100310,09-10-2023,33,basic,Central,4.69,47.8,23.7,15,278,NetBanking,1,No,1,21.5,5,8,1
CUST100311,22-12-2024,8,Pro,North,8.25,41,91.3,29,508,Card,1,No,2,14.1,3,6,0
CUST100312,04-06-2024,5,PRO,Central,5.4,27.3,54.5,24,530,Card,0,No,2,22.9,4,10,0
CUST100313,31-08-2025,4,Basic,West,3.05,26.7,54.3,77,259,NetBanking,1,Yes,0,7.3,4,14,1
CUST100314,01-08-2024,6,Basic,South,2.52,41.3,85.6,0,270,NetBanking,0,Yes,2,10.3,4,0,0
CUST100315,01-03-2024,32,Pro,North,4.88,33.3,21.6,32,405,Card,0,No,0,3.2,4,7,0
CUST100316,06-11-2025,30,Pro,West,5.39,43.6,74.2,36,514,Card,0,Yes,1,1.5,2,1,0
CUST100317,10-01-2025,35,PRO,North,15.99,33,55.6,28,437,UPI,3,No,1,26.7,4,7,0
CUST100318,24-07-2024,16,Basic,South,6.65,56.9,76.7,36,226,UPI,4,No,2,4,2,8,0
CUST100319,09-11-2025,13,Premium,Central,4.65,50,71.1,60,986,NetBanking,1,No,1,15.8,3,5,0
CUST100320,23-07-2025,30,Basic,West,1.4,22.3,70,7,250,UPI,1,No,1,2.8,5,9,1
CUST100321,27-09-2024,19,Pro,South,0.42,46.5,87,0,434,Card,0,No,0,6.3,3,10,0
CUST100322,18-05-2024,17,Pro,North,4.76,38.9,59.6,62,509,UPI,1,No,0,53.6,5,6,0
CUST100323,16-07-2024,19,Basic,East,2.93,24.2,46.7,87,238,Card,0,No,1,1.4,3,0,1
CUST100324,23-12-2024,28,Basic,West,3.61,66.1,27.9,113,228,UPI,0,Yes,1,3.2,2,1,0
CUST100325,12-06-2025,26,PRO,North,2.83,39.6,41,64,561,Card,2,No,1,15.9,3,7,0
CUST100326,03-09-2024,26,Premium,North,5.18,40.3,88.3,45,804,NetBanking,0,No,1,1.4,4,14,0
CUST100327,03-06-2025,23,basic,South,8.71,46.9,40.4,42,275,Card,0,No,1,22.5,4,8,0
CUST100328,17-08-2025,9,Pro,North,6.52,43.5,98.7,119,526,Card,1,Yes,2,0.3,5,11,1
CUST100329,07-01-2024,12,Pro,West,1.12,49.7,64.7,9,445,NetBanking,1,Yes,2,8.4,4,10,1
CUST100330,13-03-2025,1,Basic,West,3.08,16.6,83.3,81,247,Card,3,No,0,5.7,4,11,1
CUST100331,09-12-2024,1,PRO,North,2.94,56.1,54.4,84,595,NetBanking,0,Yes,1,1.7,5,14,0
CUST100332,01-08-2024,34,Premium,South,6.7,40.9,68.9,9,975,Card,1,No,1,12.4,3,9,0
CUST100333,26-03-2025,32,basic,West,2.06,38.7,99.1,61,263,Card,0,Yes,0,40.1,4,11,0
CUST100334,22-04-2024,25,Premium,East,4.86,23.8,55,85,754,Card,2,No,1,10.7,3,12,0
CUST100335,13-05-2025,1,Basic,Central,3.31,21.5,33.7,50,228,NetBanking,0,No,1,2.7,4,2,0
CUST100336,10-01-2024,16,PRO,South,3.2,21.1,68.5,44,588,UPI,1,No,2,1.2,3,3,0
CUST100337,29-10-2023,5,Pro,South,3.88,27.8,92.8,72,505,UPI,0,No,1,19.3,5,2,0
CUST100338,25-02-2025,22,Pro,Central,2.08,35.9,11.5,72,575,NetBanking,1,No,2,22.6,3,0,0
CUST100339,09-06-2024,29,Pro,Central,4.73,14.7,99.3,103,410,NetBanking,1,No,4,11.3,,9,0
CUST100340,11-11-2025,3,basic,West,5.3,61.5,59,44,272,Card,0,Yes,1,0.1,4,14,0
CUST100341,06-08-2025,12,PRO,North,3.29,42.5,81.9,102,507,NetBanking,2,No,0,1.2,4,1,1
CUST100342,29-11-2024,26,PRO,North,1.54,19.2,20.6,84,480,NetBanking,1,No,2,14.1,,1,1
CUST100343,20-09-2024,16,basic,East,8.46,49.7,36.2,57,284,Card,1,No,1,4.2,3,3,0
CUST100344,04-12-2023,22,Premium,North,6.03,27.4,97.9,94,751,UPI,1,No,0,3.9,3,2,1
CUST100345,17-04-2024,29,basic,East,2.9,23.4,35.9,65,280,Card,0,No,3,5.7,5,11,0
CUST100346,22-09-2023,14,PRO,East,2.77,54.4,47.1,114,596,Card,2,Yes,2,19.3,4,3,0
CUST100347,01-01-2024,28,Basic,South,3.84,25.2,35.3,116,250,UPI,2,Yes,1,18.7,4,2,0
CUST100348,01-03-2025,5,Basic,South,10.6,35.8,52.2,23,298,UPI,1,No,1,3.6,5,5,0
CUST100349,10-09-2024,30,basic,West,5.67,48.6,24.3,96,200,Card,1,No,1,17,,5,0
CUST100350,30-01-2024,5,Pro,Central,4.62,52.7,55.8,74,487,NetBanking,1,No,4,3.8,4,8,1
CUST100351,09-02-2024,12,Pro,Central,15.25,38.8,36.9,64,405,NetBanking,1,Yes,0,2.3,3,3,0
CUST100352,26-07-2025,16,Pro,East,9.68,9.1,83.4,54,441,UPI,0,Yes,1,28.9,3,2,0
CUST100353,11-03-2025,26,Basic,Central,5.54,19,45.1,112,260,Card,0,No,0,6.7,5,8,0
CUST100354,25-01-2025,26,Pro,East,1.08,56.7,81.3,50,443,NetBanking,0,No,0,11.8,2,9,0
CUST100355,23-07-2023,21,PRO,Central,4.97,47.9,67.8,71,595,Card,0,No,0,2,4,2,0
CUST100356,05-01-2024,33,PRO,West,6,44.8,92.4,72,429,UPI,2,No,2,1.3,3,13,0
CUST100357,31-03-2025,30,Basic,South,1.44,24.1,83,20,254,Card,1,Yes,0,16.5,4,1,0
CUST100358,03-01-2025,23,Basic,South,7.43,19.9,91.1,46,223,UPI,1,No,0,16.8,4,2,1
CUST100359,16-04-2025,10,PRO,East,5.64,13.7,57.3,21,513,UPI,0,No,1,13,5,9,0
CUST100360,05-01-2025,5,Basic,Central,4.51,27.1,92.2,28,285,NetBanking,1,Yes,0,7.1,3,3,0
CUST100361,21-09-2023,34,Basic,North,3.61,40.7,23.9,39,272,UPI,1,No,2,23.7,3,11,0
CUST100362,22-06-2025,31,Basic,West,4.7,56.8,17.6,2,239,UPI,0,No,3,0.7,3,12,0
CUST100363,21-04-2025,10,Pro,Central,7.07,33.4,57.3,48,569,NetBanking,1,Yes,0,19.3,4,10,0
CUST100364,26-03-2024,19,Pro,North,0.65,34.6,84.3,24,526,NetBanking,2,No,0,3.9,2,5,0
CUST100365,29-03-2025,32,Pro,West,3.94,49,29.1,81,471,UPI,0,Yes,1,28.3,2,14,1
CUST100366,09-12-2024,1,basic,West,1.56,27.7,97.2,10,260,NetBanking,0,Yes,4,2.7,,13,0
CUST100367,15-10-2024,5,PRO,South,6.09,32.8,26.7,93,544,Card,1,No,1,1.6,2,3,1
CUST100368,07-01-2024,4,Basic,East,6.26,36.2,73.8,88,266,Card,1,Yes,2,4.4,,14,0
CUST100369,14-04-2024,16,Premium,Central,5.36,27.2,92.4,74,767,UPI,0,No,1,4.7,4,5,0
CUST100370,10-06-2025,24,Pro,West,5.24,42.3,96.9,97,471,NetBanking,2,Yes,0,12.8,4,0,1
CUST100371,13-08-2023,16,Pro,Central,9.53,36.9,69.5,87,579,Card,0,No,1,2,2,1,0
CUST100372,10-04-2024,2,Basic,West,2.96,37.9,61.7,47,230,NetBanking,1,No,1,4.3,4,11,1
CUST100373,12-12-2023,28,Basic,South,10.38,20.2,18.2,31,212,Card,0,Yes,1,11.2,5,9,0
CUST100374,27-06-2024,32,Pro,East,7.2,47.2,11.8,2,432,Card,2,Yes,1,4,4,11,0
CUST100375,20-09-2024,27,Pro,North,8.98,60.3,98.7,44,559,UPI,1,No,0,6.1,3,6,0
CUST100376,29-01-2025,20,Basic,North,6.6,46.1,34.7,88,261,NetBanking,1,No,2,1.7,4,3,0
CUST100377,28-03-2024,24,Premium,South,1.65,23.7,16.5,108,733,NetBanking,0,No,2,1.4,4,13,0
CUST100378,28-09-2025,12,Premium,West,8.43,11.5,58.5,19,871,UPI,1,Yes,0,16.2,3,1,1
CUST100379,06-01-2024,35,Pro,South,7,33.2,38.1,119,562,NetBanking,1,Yes,0,0.8,5,2,0
CUST100380,05-03-2025,33,Premium,East,2.38,43.9,42.2,19,967,NetBanking,1,No,3,40.4,4,3,1
CUST100381,05-08-2024,33,Basic,North,7.06,24.8,41.8,50,241,Card,0,No,0,14.8,4,12,0
CUST100382,25-02-2024,12,Basic,Central,5.72,30.2,32.4,80,251,Card,1,No,2,18.4,5,13,0
CUST100383,28-04-2025,3,Basic,North,4.91,51.8,97.1,19,251,NetBanking,0,No,2,8,4,5,0
CUST100384,01-03-2024,1,Pro,East,7.09,11.2,33.9,81,569,NetBanking,1,No,0,3,4,4,0
CUST100385,27-11-2024,33,Basic,West,2.9,39.8,60.1,13,285,NetBanking,0,No,0,32.8,5,4,0
CUST100386,15-10-2024,10,Premium,South,6.45,19.1,31.5,97,775,Card,2,Yes,0,45.4,4,9,1
CUST100387,30-01-2025,29,Basic,North,3.54,47.7,78.6,79,276,Card,1,No,1,42.8,3,5,0
CUST100388,09-09-2024,13,basic,North,3.59,46.5,30.6,31,272,Card,0,Yes,0,5.1,3,0,0
CUST100389,27-06-2025,12,Premium,Central,7.41,34.4,65.3,71,792,UPI,1,Yes,1,5.5,2,8,0
CUST100390,13-05-2025,31,Basic,South,4.47,39.4,85.1,41,247,UPI,1,Yes,1,4.8,4,6,0
CUST100391,31-05-2024,2,Basic,Central,2.8,21.3,34.4,79,288,NetBanking,0,Yes,2,1.7,1,14,0
CUST100392,27-07-2023,35,Pro,Central,5.62,47.6,82.3,38,410,NetBanking,0,No,0,11.3,5,7,0
CUST100393,17-05-2025,23,basic,West,1.68,41,18.3,37,225,Card,0,No,1,17.4,5,5,0
CUST100394,23-10-2025,17,Basic,North,5.74,34.3,20.5,63,255,NetBanking,0,Yes,2,24.3,4,2,0
CUST100395,11-12-2023,26,basic,South,5.13,23.3,46.1,3,226,UPI,0,No,0,7.2,3,9,0
CUST100396,29-10-2025,8,Pro,West,4.23,36.4,46.6,98,411,UPI,0,Yes,2,0.6,3,1,1
CUST100397,10-06-2024,29,Premium,West,8.62,29.4,56.5,91,890,NetBanking,0,Yes,2,5.3,2,4,0
CUST100398,11-02-2024,26,Premium,West,7.28,46.9,12.1,62,822,Card,0,No,0,2.1,,0,0
CUST100399,11-01-2025,10,basic,East,7.27,59.6,20.5,106,253,NetBanking,1,No,1,9.4,4,9,0
CUST100400,28-05-2024,26,Pro,East,5.09,44.9,10.9,60,583,UPI,0,Yes,1,14,3,8,0
CUST100401,06-03-2025,34,Pro,West,6.38,29.7,95.9,105,563,NetBanking,0,No,2,6,,10,0
CUST100402,21-08-2023,7,Premium,East,3.29,56.8,38.2,77,814,UPI,2,No,3,22.2,2,12,0
CUST100403,11-02-2024,4,Basic,South,4.98,29,71.9,4,199,Card,1,No,0,16.2,5,0,1
CUST100404,07-04-2025,11,Pro,North,3.84,39.3,64.8,65,594,Card,2,No,1,4.4,5,8,0
CUST100405,30-03-2024,29,PRO,South,4.44,28.8,75.2,44,583,Card,2,No,1,0.8,5,9,0
CUST100406,01-10-2023,25,Premium,North,6.02,35.3,89.5,49,794,Card,1,Yes,0,5.5,5,8,0
CUST100407,14-12-2024,21,Basic,East,0.99,9,31,87,207,Card,0,No,1,14.8,3,9,1
CUST100408,07-08-2024,10,Basic,South,5.09,17,48.3,2,265,NetBanking,3,No,2,23.8,,13,0
CUST100409,30-10-2025,9,Basic,Central,4.19,34.1,39.6,22,227,UPI,1,Yes,1,10.5,5,7,0
CUST100410,28-08-2025,24,Basic,West,10.33,39.4,17.4,10,200,Card,0,No,2,4.1,4,1,0
CUST100411,08-10-2023,35,Pro,North,6.4,32.9,12.9,37,502,Card,1,No,1,3.3,,4,0
CUST100412,30-07-2023,35,PRO,North,2.49,48,78.8,55,480,UPI,0,Yes,0,0.9,5,6,0
CUST100413,22-10-2023,18,Pro,Central,4.42,3.1,21.6,34,414,NetBanking,2,Yes,0,1.7,5,7,0
CUST100414,16-11-2024,32,Basic,Central,1.01,42.1,11.4,64,253,UPI,0,No,0,27.7,2,13,0
CUST100415,18-08-2024,24,Basic,West,4.95,54.9,49.5,5,227,NetBanking,1,Yes,2,1.6,4,14,0
CUST100416,04-12-2023,23,Basic,East,13.4,46.6,39,69,203,UPI,2,Yes,2,7.8,3,3,0
CUST100417,04-06-2024,32,basic,South,5.93,44.9,15.9,39,267,NetBanking,0,Yes,3,0.8,3,2,0
CUST100418,26-02-2025,12,PRO,South,3.03,49.9,14.6,89,520,Card,0,No,0,0.8,4,6,0
CUST100419,29-07-2023,13,Basic,South,4.67,16.9,92.2,34,237,NetBanking,1,No,1,6.2,4,5,0
CUST100420,15-04-2025,23,Basic,East,0.77,16.8,94.6,12,221,NetBanking,2,Yes,2,1.1,3,8,0
CUST100421,21-02-2025,25,Pro,West,3.23,30.3,53.4,24,510,UPI,0,No,4,26.2,4,9,0
CUST100422,11-02-2024,35,Pro,South,7.41,33.5,86.3,85,584,Card,1,No,5,1.1,5,10,0
CUST100423,01-11-2023,30,Pro,North,8.01,37.8,82,80,592,NetBanking,0,No,1,16,4,2,1
CUST100424,14-03-2024,17,Premium,North,16.97,16.9,62.1,77,879,UPI,1,Yes,1,22.3,3,12,1
CUST100425,06-09-2025,20,Basic,North,7.15,31.1,77.6,66,227,UPI,0,No,1,6.3,,0,0
CUST100426,12-10-2024,25,PRO,Central,4.73,49.4,93.7,67,403,UPI,1,No,1,1.1,5,11,0
CUST100427,21-12-2023,22,basic,Central,3.99,29.6,61,98,210,UPI,0,Yes,1,1.3,5,1,1
CUST100428,02-02-2024,13,basic,East,7.54,11,56.1,117,211,Card,1,No,2,35.1,,5,1
CUST100429,13-11-2024,19,Premium,South,3.42,11.3,10.3,46,940,UPI,2,No,1,11.6,5,3,0
CUST100430,07-05-2025,12,Basic,Central,4.49,49.9,58.8,54,222,NetBanking,0,No,1,0.9,5,4,0
CUST100431,03-01-2024,19,Pro,North,15.38,57.2,83.6,91,577,Card,1,No,1,11.4,5,7,0
CUST100432,21-12-2024,12,basic,Central,3.11,23.4,78.6,42,235,UPI,1,No,2,0.8,2,12,0
CUST100433,28-05-2024,9,Pro,North,1.32,47.9,68.1,1,547,Card,3,Yes,2,7.9,4,7,0
CUST100434,15-03-2025,7,PRO,South,7.64,44.4,12.2,44,534,Card,2,No,1,26,3,8,0
CUST100435,23-02-2025,28,Premium,East,2.53,13.6,93.3,47,739,UPI,1,No,2,8.6,4,2,0
CUST100436,15-03-2025,14,Premium,West,5.77,42.5,48.6,61,702,Card,0,No,1,5.3,5,3,0
CUST100437,07-06-2024,31,Pro,West,12.04,45.4,61.4,37,423,UPI,0,No,0,3,3,6,0
CUST100438,09-05-2025,19,Basic,North,6.03,30.7,45.8,46,203,UPI,0,No,2,5.2,2,11,0
CUST100439,26-05-2024,16,PRO,Central,2.95,28.9,41.4,3,572,NetBanking,0,No,0,26.4,2,7,0
CUST100440,25-05-2025,5,PRO,Central,2.31,38.4,56,59,424,Card,1,No,3,4.4,3,7,0
CUST100441,12-11-2023,35,Basic,North,1.43,23.3,54.5,110,298,Card,0,Yes,0,5.5,3,13,0
CUST100442,21-09-2023,12,Pro,South,4.41,52.5,42.1,48,466,Card,0,No,2,18.9,1,4,1
CUST100443,21-11-2023,25,Premium,North,1.84,34.8,82.3,75,747,Card,2,No,3,0.5,3,14,0
CUST100444,03-11-2024,21,Pro,South,3.08,28.5,14.6,33,566,UPI,0,Yes,1,10.8,4,6,0
CUST100445,09-08-2024,23,basic,East,0.91,32.8,20.5,100,284,UPI,1,No,2,0.4,4,1,0
CUST100446,01-11-2023,16,Premium,East,7.23,50,17.4,43,801,NetBanking,2,No,1,0,1,8,1
CUST100447,02-10-2024,14,Basic,North,3.74,32.8,60.8,104,220,UPI,2,No,0,5.3,3,8,0
CUST100448,23-01-2025,31,Basic,East,16.14,28.2,47.1,93,283,UPI,1,No,1,2.5,3,2,0
CUST100449,27-05-2025,5,PRO,Central,6.72,11.2,50.7,84,417,Card,1,No,3,1.1,5,10,1
CUST100450,27-10-2025,35,Pro,South,2.26,37.6,61.9,55,576,Card,1,Yes,2,17.4,4,8,0
CUST100451,27-11-2025,23,PRO,West,6.21,30.7,39.2,91,468,UPI,0,Yes,1,14.1,4,14,0
CUST100452,13-08-2024,29,Basic,West,5.64,17.1,26.5,41,290,NetBanking,1,No,1,24.6,4,10,0
CUST100453,02-10-2023,11,basic,East,13.38,41.5,37.6,49,279,NetBanking,0,No,1,3,5,3,0
CUST100454,14-10-2025,18,Basic,South,5.07,18.6,99.5,68,281,NetBanking,2,No,1,7.9,5,8,0
CUST100455,30-07-2023,12,Premium,Central,6.1,25.3,95.7,32,959,NetBanking,1,No,0,53.3,4,3,0
CUST100456,18-09-2025,9,Pro,West,5.51,42,96.1,97,432,Card,1,No,1,7.8,,12,1
CUST100457,23-12-2024,10,basic,Central,2,41.9,12.5,95,232,Card,1,No,0,8.6,1,13,0
CUST100458,07-04-2024,17,Basic,Central,2.44,36.2,18.1,90,252,NetBanking,1,No,0,1,4,7,1
CUST100459,18-11-2024,7,Basic,West,1.86,30.9,14.1,66,231,NetBanking,0,Yes,3,20.3,3,1,0
CUST100460,02-06-2024,13,Pro,West,2.41,27.8,83.4,103,435,UPI,0,No,0,7.6,,1,0
CUST100461,24-07-2025,9,Basic,East,3.01,21.9,99.2,107,241,Card,0,No,2,4.5,3,9,1
CUST100462,18-08-2025,27,Pro,South,3.77,30.7,58.9,41,595,UPI,1,No,0,14.4,2,13,1
CUST100463,29-07-2023,2,Pro,North,3.73,50.9,73.1,114,590,NetBanking,2,No,1,9.4,1,9,1
CUST100464,25-02-2024,5,PRO,South,6.26,18.4,41.7,43,474,NetBanking,0,No,0,45.5,4,6,1
CUST100465,25-08-2024,29,PRO,North,5.21,,78.9,67,495,UPI,1,No,0,7.5,1,8,1
CUST100466,14-11-2025,19,Pro,West,2.32,23.8,69,99,449,UPI,4,Yes,0,29.2,1,2,0
CUST100467,12-09-2025,8,Basic,Central,5.74,57.9,82.1,56,218,UPI,1,No,4,8.1,3,1,1
CUST100468,03-11-2025,1,PRO,South,5.22,29,55,35,589,NetBanking,0,No,2,7.3,4,0,0
CUST100469,27-08-2023,22,PRO,Central,6.03,35.2,27.5,40,525,Card,1,No,1,0.8,4,11,0
CUST100470,23-08-2024,17,Basic,South,3.9,36.2,52.8,55,244,NetBanking,1,No,1,24.9,3,14,0
CUST100471,28-05-2025,7,Premium,South,1.99,24.7,38.1,115,781,UPI,3,No,0,28.7,3,9,0
CUST100472,26-04-2025,25,Basic,Central,4.55,55.3,72.5,2,200,NetBanking,2,Yes,0,0,5,12,0
CUST100473,12-03-2025,4,Basic,East,7.29,31.4,22.3,113,284,UPI,1,Yes,1,0.7,4,11,1
CUST100474,03-06-2024,6,Basic,West,7.96,51.1,39.9,55,269,NetBanking,1,No,0,5.4,3,5,0
CUST100475,21-10-2024,31,Premium,East,3.95,35.8,10.6,55,876,Card,1,No,2,2.9,3,14,0
CUST100476,02-12-2024,19,Pro,East,4.86,36.4,83.4,64,415,Card,1,No,0,4.9,3,2,1
CUST100477,30-06-2025,27,PRO,South,10.63,19.5,46.6,38,433,UPI,0,Yes,1,2.7,4,11,1
CUST100478,06-04-2024,10,Basic,West,9.23,50.3,79.9,39,278,Card,0,No,0,16.1,4,9,0
